plasmid	contigs
PBF_P11	Contig:121:107.342:1,Contig:153:906.664:3p:1:14:1,Contig:153:906.664:3p:1:15:1,Contig:153:906.664:1
PBF_P12	Contig:116:593.367:5p:1:59:1,Contig:116:593.367:5p:1:62:1,Contig:155:111.335:1,Contig:153:906.664:1
PBF_P13	Contig:133:305.507:1,Contig:120:389.793:1,Contig:50:404.854:1,Contig:125:285.81:1,Contig:49:208.662:1
PBF_P14	Contig:114:63.9585:5p:1:23:1,Contig:142:285.472:1,Contig:139:102.974:1
PBF_P15	Contig:31:486.157:5p:1:4:1,Contig:17:536.51:1,Contig:31:486.157:1,Contig:152:97.6457:1
PBF_P16	Contig:68:199.312:1
PBF_P17	Contig:27:309.137:1
PBF_P18	Contig:101:414.354:3p:1:6:1,Contig:101:414.354:3p:1:5:1,Contig:15:106.587:1
PBF_P19	Contig:14:158.035:1
PBF_P20	Contig:37:357.678:1,Contig:132:351.774:1
PBF_P21	Contig:54:112.81:1,Contig:153:906.664:1
PBF_P22	Contig:72:228.754:1,Contig:88:229.426:1
PBF_P23	Contig:5:302.684:1,Contig:78:353.447:1
PBF_P24	Contig:65:107.45:1
PBF_P25	Contig:52:303.782:1
