plasmid	contigs
PBF_P11	Contig:164:554.91:1,Contig:103:689.112:1,Contig:79:133.981:1
PBF_P12	Contig:153:34.2335:1,Contig:225:36.0109:1,Contig:20:457.313:1,Contig:126:275.138:5p:1:11:1,Contig:126:275.138:5p:1:10:1,Contig:114:419.959:1,Contig:126:275.138:5p:1:7:1,Contig:133:410.372:1
PBF_P13	Contig:202:34.0051:1,Contig:47:112.719:1,Contig:15:128.98:1,Contig:170:48.0777:1,Contig:147:421.821:1,Contig:49:43.9796:1,Contig:49:43.9796:3p:1:12:1,Contig:103:689.112:1,Contig:114:419.959:1,Contig:195:27.8174:1,Contig:106:44.2082:1,Contig:133:410.372:1,Contig:49:43.9796:3p:1:6:1,Contig:49:43.9796:3p:1:3:1,Contig:105:444.016:1
PBF_P14	Contig:136:36.5654:3p:1:5:1,Contig:161:54.1178:1,Contig:20:457.313:1,Contig:136:36.5654:3p:1:17:1,Contig:44:52.9319:1,Contig:136:36.5654:3p:1:13:1,Contig:14:519.377:1,Contig:96:533.582:1,Contig:209:183.176:1,Contig:66:151.409:1,Contig:114:419.959:1,Contig:115:50.0804:1,Contig:133:410.372:1,Contig:201:39.5597:1,Contig:161:54.1178:5p:1:3:1,Contig:194:189.674:1,Contig:96:533.582:3p:1:3:1
PBF_P15	Contig:85:103.379:1,Contig:164:554.91:1,Contig:103:689.112:1
PBF_P16	Contig:128:38.5349:3p:1:12:1,Contig:102:41.101:3p:1:23:1,Contig:126:275.138:5p:1:11:1,Contig:11:36.0895:1,Contig:110:59.2039:3p:1:30:1,Contig:205:38.2545:1,Contig:72:29.2989:1,Contig:199:44.0447:1,Contig:147:421.821:1,Contig:110:59.2039:3p:1:40:1,Contig:102:41.101:3p:1:8:1,Contig:126:275.138:5p:1:14:1,Contig:114:419.959:1,Contig:133:410.372:1,Contig:102:41.101:3p:1:15:1,Contig:105:444.016:1,Contig:214:292.803:1,Contig:152:66.4751:1,Contig:126:275.138:1,Contig:126:275.138:5p:1:10:1
PBF_P17	Contig:23:39.305:1,Contig:20:457.313:1,Contig:160:41.5565:3p:1:15:1,Contig:160:41.5565:3p:1:19:1,Contig:114:419.959:1
PBF_P18	Contig:136:36.5654:3p:1:5:1,Contig:110:59.2039:1,Contig:128:38.5349:3p:1:12:1,Contig:110:59.2039:3p:1:45:1,Contig:151:47.6158:1,Contig:102:41.101:3p:1:23:1,Contig:143:33.4211:1,Contig:24:44.1404:1,Contig:11:36.0895:1,Contig:136:36.5654:3p:1:17:1,Contig:110:59.2039:3p:1:30:1,Contig:44:52.9319:1,Contig:136:36.5654:3p:1:13:1,Contig:14:519.377:1,Contig:199:44.0447:1,Contig:147:421.821:1,Contig:96:533.582:1,Contig:209:183.176:1,Contig:110:59.2039:3p:1:44:1,Contig:110:59.2039:3p:1:40:1,Contig:102:41.101:3p:1:8:1,Contig:114:419.959:1,Contig:133:410.372:1,Contig:102:41.101:3p:1:15:1,Contig:161:54.1178:5p:1:3:1,Contig:105:444.016:1,Contig:194:189.674:1,Contig:102:41.101:3p:1:16:1,Contig:205:38.2545:1,Contig:96:533.582:3p:1:3:1,Contig:214:292.803:1
PBF_P19	Contig:59:52.3701:1,Contig:96:533.582:1,Contig:136:36.5654:3p:1:5:1,Contig:81:45.4703:1,Contig:136:36.5654:3p:1:13:1,Contig:14:519.377:1,Contig:31:40.9627:1,Contig:96:533.582:3p:1:3:1,Contig:136:36.5654:3p:1:17:1
PBF_P20	Contig:96:533.582:1,Contig:44:52.9319:1,Contig:136:36.5654:3p:1:5:1,Contig:209:183.176:1,Contig:128:38.5349:3p:1:12:1,Contig:161:54.1178:5p:1:3:1,Contig:194:189.674:1,Contig:203:29.6602:1,Contig:136:36.5654:3p:1:13:1,Contig:14:519.377:1,Contig:24:44.1404:1,Contig:96:533.582:3p:1:3:1,Contig:136:36.5654:3p:1:17:1,Contig:214:292.803:1
PBF_P21	Contig:183:125.676:1,Contig:75:46.9301:1,Contig:184:57.5502:1
PBF_P22	Contig:15:128.98:1
PBF_P23	Contig:128:38.5349:3p:1:12:1,Contig:143:33.4211:1,Contig:20:457.313:1,Contig:226:56.6018:1,Contig:160:41.5565:3p:1:15:1,Contig:114:419.959:1,Contig:160:41.5565:3p:1:19:1,Contig:214:292.803:1
PBF_P24	Contig:60:44.15:1,Contig:158:39.0664:5p:1:4:1
PBF_P25	Contig:209:183.176:1,Contig:194:189.674:1,Contig:140:50.1518:1
PBF_P26	Contig:128:38.5349:3p:1:12:1,Contig:24:44.1404:1
PBF_P27	Contig:170:48.0777:1
PBF_P28	Contig:87:28.2926:1
PBF_P29	Contig:171:32.7127:1
PBF_P30	Contig:221:24.262:1
PBF_P31	Contig:146:24.8617:1
PBF_P32	Contig:138:22.4965:1
